id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,bathrooms,property_type,beds,host_listings_count,instant_bookable,first_review,accommodates,review_scores_rating
5930468,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61769,Entire home/apt,35,2,159,2020-08-17,2.24,4,205,1.0,Entire apartment,3.0,2.0,t,2015-04-13,5,86.0
5938799,VILA NOVA DE GAIA,Arcozelo,41.06722,-8.65364,Entire home/apt,50,5,97,2020-11-08,1.4,2,351,1.0,Entire apartment,3.0,2.0,f,2015-06-10,6,97.0
5946303,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.6127,Hotel room,35,1,51,2020-10-25,0.72,4,365,1.0,Room in serviced apartment,2.0,6.0,t,2015-04-28,2,98.0
5946314,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.40667,-8.78162,Entire home/apt,64,2,90,2020-10-18,1.28,1,337,1.0,Entire townhouse,4.0,1.0,t,2015-05-05,5,94.0
5952517,PORTO,Bonfim,41.16121,-8.59401,Entire home/apt,33,2,130,2021-01-17,1.85,2,364,1.0,Entire apartment,2.0,2.0,f,2015-05-12,4,94.0
5962998,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13696,-8.61101,Entire home/apt,149,3,230,2021-01-20,3.27,1,347,2.0,Entire house,3.0,1.0,t,2015-05-05,6,98.0
5965858,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15129,-8.61199,Entire home/apt,46,2,75,2020-06-06,1.06,6,350,1.5,Entire apartment,4.0,6.0,t,2015-04-23,3,95.0
5971352,VILA NOVA DE GAIA,Arcozelo,41.04701,-8.65258,Entire home/apt,76,3,33,2020-08-22,0.5,1,340,2.0,Entire apartment,4.0,1.0,f,2015-09-22,6,98.0
5975414,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15312,-8.60487,Entire home/apt,63,2,48,2020-02-22,0.68,9,365,1.0,Entire apartment,2.0,7.0,t,2015-04-25,4,94.0
5978381,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14297,-8.61781,Entire home/apt,65,3,12,2019-08-27,0.17,9,351,1.0,Entire loft,2.0,10.0,t,2015-05-13,4,97.0
5979282,VILA NOVA DE GAIA,Madalena,41.10336,-8.65398,Entire home/apt,80,2,27,2020-08-23,0.48,1,363,2.0,Entire apartment,4.0,1.0,f,2016-07-11,5,91.0
5979885,PORTO,Bonfim,41.16202,-8.60248,Entire home/apt,45,3,59,2020-01-01,0.87,3,105,1.0,Entire apartment,2.0,3.0,t,2015-07-19,3,92.0
5989846,PORTO,Paranhos,41.16325,-8.60852,Entire home/apt,50,3,171,2020-10-21,2.43,1,365,1.0,Entire apartment,1.0,4.0,t,2015-05-03,2,97.0
5998549,VILA NOVA DE GAIA,Arcozelo,41.0491,-8.65398,Entire home/apt,50,2,99,2020-07-20,1.41,2,2,1.0,Entire house,3.0,4.0,t,2015-05-20,4,98.0
5998995,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15743,-8.67594,Entire home/apt,163,3,27,2020-03-16,0.39,70,290,1.0,Entire apartment,2.0,94.0,t,2015-06-08,4,99.0
6004502,PORTO,Lordelo do Ouro e Massarelos,41.15473,-8.66262,Private room,45,2,16,2019-08-20,0.28,1,365,2.0,Private room in apartment,1.0,1.0,t,2016-05-17,2,89.0
6004674,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15129,-8.61199,Entire home/apt,47,2,34,2019-08-23,0.48,6,179,1.0,Entire loft,7.0,6.0,t,2015-04-19,4,94.0
6011027,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14116,-8.61329,Entire home/apt,139,1,95,2020-02-27,1.37,65,321,4.0,Entire apartment,11.0,70.0,t,2015-06-08,14,96.0
6017900,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15288,-8.67496,Entire home/apt,85,2,138,2021-01-07,1.96,6,357,1.0,Entire townhouse,3.0,6.0,t,2015-05-04,4,97.0
6025752,PORTO,Bonfim,41.15378,-8.60331,Entire home/apt,148,2,102,2020-02-13,1.44,3,196,3.0,Entire apartment,10.0,3.0,f,2015-04-26,10,91.0
6027245,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15312,-8.60487,Entire home/apt,65,2,23,2019-11-03,0.33,9,364,1.5,Entire apartment,9.0,7.0,f,2015-04-30,10,89.0
6029395,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16046,-8.63192,Entire home/apt,34,2,193,2021-01-04,2.78,1,361,1.0,Entire apartment,1.0,1.0,f,2015-06-07,3,93.0
6051047,VILA NOVA DE GAIA,São Félix da Marinha,41.03913,-8.65,Entire home/apt,199,4,55,2020-09-19,0.82,1,330,3.5,Entire house,8.0,1.0,t,2015-08-17,9,97.0
6051166,PORTO,Bonfim,41.147,-8.6016,Entire home/apt,34,2,101,2019-08-25,1.45,7,323,1.0,Entire apartment,2.0,3.0,t,2015-06-02,4,90.0
6051414,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13945,-8.61529,Entire home/apt,50,3,168,2020-02-27,2.4,1,0,1.0,Entire apartment,2.0,1.0,t,2015-05-19,4,98.0
6062049,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13666,-8.60786,Entire home/apt,70,4,61,2020-08-04,0.89,3,356,3.0,Entire apartment,4.0,3.0,f,2015-07-05,6,95.0
6076851,PORTO,Ramalde,41.164,-8.6353,Entire home/apt,34,2,74,2018-02-09,1.07,2,0,1.0,Entire apartment,1.0,2.0,f,2015-06-07,2,89.0
6077481,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1367,-8.61121,Entire home/apt,85,1,15,2019-03-03,0.21,6,357,2.0,Entire apartment,2.0,7.0,t,2015-04-27,6,96.0
6086669,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13995,-8.61535,Entire home/apt,62,2,304,2020-08-09,4.34,2,350,1.0,Entire apartment,2.0,2.0,t,2015-05-19,3,93.0
6086770,PORTO,Paranhos,41.16781,-8.59408,Private room,36,3,12,2019-07-31,0.17,1,364,1.0,Private room in townhouse,1.0,1.0,f,2015-06-08,1,97.0
6115927,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16338,-8.61132,Entire home/apt,61,2,62,2020-08-23,0.88,4,364,2.0,Entire apartment,2.0,6.0,f,2015-05-05,3,88.0
6116557,VILA DO CONDE,Mindelo,41.31228,-8.739,Entire home/apt,38,5,8,2019-08-03,0.12,1,348,2.0,Entire apartment,4.0,1.0,f,2015-07-25,7,80.0
6120374,PORTO,Bonfim,41.14566,-8.59319,Hotel room,57,1,15,2019-07-14,0.21,11,319,1.0,Room in serviced apartment,1.0,6.0,f,2015-05-04,2,95.0
6125585,PORTO,Bonfim,41.15039,-8.59487,Hotel room,57,1,10,2019-09-27,0.19,11,282,1.0,Room in serviced apartment,2.0,6.0,f,2016-09-13,3,91.0
6126278,PORTO,Bonfim,41.14542,-8.59323,Hotel room,68,1,15,2019-12-28,0.21,11,350,1.0,Room in serviced apartment,2.0,6.0,f,2015-05-04,4,95.0
6126597,PORTO,Bonfim,41.1453,-8.59515,Hotel room,68,1,35,2019-10-06,0.5,11,137,1.0,Room in serviced apartment,2.0,6.0,f,2015-05-02,4,95.0
6127893,PORTO,Bonfim,41.14706,-8.59321,Hotel room,68,1,27,2019-07-27,0.38,11,276,1.0,Room in serviced apartment,2.0,6.0,f,2015-05-12,3,96.0
6128129,PORTO,Paranhos,41.16373,-8.60328,Private room,37,1,14,2017-10-15,0.2,4,364,1.0,Private room in townhouse,1.0,4.0,f,2015-05-01,1,96.0
6142664,PORTO,Lordelo do Ouro e Massarelos,41.15902,-8.6538,Entire home/apt,50,2,9,2015-09-27,0.13,1,350,1.0,Entire apartment,1.0,1.0,f,2015-07-16,2,91.0
6143305,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15048,-8.67004,Private room,100,1,2,2019-09-10,0.03,5,365,1.0,Private room in bed and breakfast,2.0,5.0,f,2015-06-20,2,100.0
6144891,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14906,-8.67066,Private room,100,1,9,2018-09-18,0.13,5,365,1.0,Private room in bed and breakfast,2.0,5.0,f,2015-06-24,2,93.0
6146507,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16209,-8.61176,Entire home/apt,53,2,26,2019-08-31,0.37,4,364,1.0,Entire apartment,3.0,6.0,f,2015-05-03,4,85.0
6151673,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14607,-8.62058,Entire home/apt,117,1,73,2020-10-12,1.08,8,352,3.0,Entire apartment,0.0,0.0,t,2015-08-03,16,95.0
6151900,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6069,Entire home/apt,167,1,60,2020-02-25,0.87,65,228,5.0,Entire apartment,5.0,70.0,t,2015-06-18,12,93.0
6152236,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1433,-8.60986,Entire home/apt,125,1,35,2019-09-16,0.52,65,2,1.0,Entire apartment,3.0,70.0,t,2015-07-30,5,88.0
6152287,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14333,-8.60987,Entire home/apt,70,1,92,2021-01-05,1.33,65,313,1.0,Entire apartment,2.0,70.0,t,2015-06-08,4,93.0
6157058,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38836,-8.77243,Entire home/apt,60,5,31,2019-08-31,0.46,1,45,2.0,Entire apartment,3.0,1.0,f,2015-08-16,6,96.0
6158660,PORTO,Lordelo do Ouro e Massarelos,41.14646,-8.63102,Entire home/apt,52,4,228,2020-08-29,3.24,1,136,2.0,Entire apartment,2.0,1.0,f,2015-05-07,5,95.0
6165945,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15159,-8.61141,Entire home/apt,103,2,316,2020-09-27,4.5,1,354,2.5,Entire apartment,2.0,1.0,t,2015-05-12,4,95.0
6167473,VILA NOVA DE GAIA,São Félix da Marinha,41.02578,-8.63036,Entire home/apt,46,3,77,2020-08-26,1.13,1,43,2.0,Entire house,3.0,1.0,f,2015-07-18,6,95.0
6178104,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14906,-8.6033,Entire home/apt,264,2,40,2020-07-12,0.58,7,365,3.0,Entire apartment,3.0,3.0,f,2015-06-14,8,92.0
6184486,VILA DO CONDE,Vila Chã,41.29253,-8.73369,Entire home/apt,60,2,20,2020-09-13,0.3,1,205,2.5,Entire house,2.0,2.0,t,2015-09-26,4,99.0
6197695,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17616,-8.66077,Entire home/apt,42,1,25,2020-08-10,0.36,1,281,1.0,Entire house,3.0,1.0,f,2015-06-07,4,95.0
6205000,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14464,-8.60807,Entire home/apt,60,1,37,2019-06-13,0.53,2,365,1.0,Entire apartment,1.0,2.0,f,2015-06-07,2,96.0
6207399,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38804,-8.76984,Entire home/apt,36,4,73,2020-12-30,1.07,2,305,1.0,Entire apartment,2.0,1.0,f,2015-07-15,4,96.0
6223265,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15299,-8.60893,Entire home/apt,27,2,409,2020-03-19,5.8,3,43,1.0,Entire apartment,1.0,3.0,t,2015-05-02,2,90.0
6226734,GONDOMAR,Melres e Medas,41.05132,-8.38562,Entire home/apt,301,2,14,2020-09-06,0.24,1,360,5.5,Entire villa,7.0,3.0,f,2016-05-04,10,87.0
6230430,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15057,-8.62058,Entire home/apt,70,2,235,2020-08-27,3.35,2,228,2.0,Entire apartment,2.0,2.0,t,2015-05-15,4,98.0
6234120,GONDOMAR,Foz do Sousa e Covelo,41.07232,-8.50684,Entire home/apt,140,3,1,2018-09-20,0.03,4,283,2.0,Entire house,2.0,4.0,f,2018-09-20,4,100.0
6241605,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15135,-8.60637,Entire home/apt,76,1,87,2020-02-11,1.28,8,365,2.0,Entire apartment,7.0,0.0,t,2015-07-24,10,95.0
6252349,PORTO,Bonfim,41.14486,-8.59863,Entire home/apt,120,3,178,2020-03-10,2.57,4,180,2.0,Entire apartment,3.0,5.0,t,2015-06-07,7,99.0
6265857,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15298,-8.62181,Entire home/apt,25,3,261,2021-01-03,3.73,8,179,1.0,Entire apartment,2.0,9.0,f,2015-05-19,4,97.0
6266092,PORTO,Ramalde,41.16743,-8.63342,Entire home/apt,88,7,1,2019-08-08,0.05,1,44,1.5,Entire house,3.0,5.0,f,2019-08-08,5,100.0
6266178,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19105,-8.60728,Private room,24,3,5,2017-12-04,0.08,5,1,1.0,Private room in apartment,0.0,5.0,t,2015-08-31,1,96.0
6272914,VILA DO CONDE,Vila do Conde,41.34275,-8.75209,Entire home/apt,100,6,15,2019-10-01,0.22,1,251,2.0,Entire apartment,2.0,1.0,f,2015-07-02,4,92.0
6284249,PORTO,Ramalde,41.16596,-8.64813,Entire home/apt,45,7,9,2017-08-31,0.13,1,0,2.0,Entire apartment,5.0,2.0,f,2015-07-06,5,89.0
6296779,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15896,-8.63446,Entire home/apt,130,2,88,2019-12-31,1.26,4,365,3.0,Entire apartment,6.0,16.0,t,2015-05-26,8,98.0
6299220,OLIVEIRA DE AZEMÉIS,Vila de Cucujães,40.87473,-8.48486,Entire home/apt,127,2,54,2020-08-23,0.81,1,247,4.0,Entire house,4.0,1.0,f,2015-08-16,10,89.0
6303739,PORTO,Lordelo do Ouro e Massarelos,41.15622,-8.64788,Entire home/apt,35,3,24,2019-09-01,0.72,1,0,1.0,Entire apartment,2.0,1.0,t,2018-05-16,3,98.0
6312999,AROUCA,Rossas,40.90541,-8.30529,Entire home/apt,80,4,65,2020-08-16,0.95,1,363,1.0,Entire chalet,2.0,1.0,f,2015-07-13,4,97.0
6314015,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15842,-8.60855,Private room,25,1,340,2020-09-29,4.9,2,363,1.0,Private room in apartment,2.0,2.0,t,2015-06-04,3,96.0
6316649,PORTO,Bonfim,41.14743,-8.60107,Entire home/apt,54,2,103,2020-02-26,1.82,3,0,1.0,Entire apartment,2.0,3.0,t,2016-06-18,4,95.0
6325029,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15159,-8.61462,Private room,35,1,2,2016-08-01,0.04,1,0,1.0,Private room in apartment,1.0,1.0,f,2016-07-17,2,90.0
6325437,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16313,-8.62257,Private room,28,3,11,2016-10-12,0.16,4,354,1.0,Private room in house,3.0,4.0,t,2015-06-09,2,95.0
6340779,ESPINHO,Anta e Guetim,40.99953,-8.61717,Private room,60,1,24,2020-09-13,0.36,4,365,4.0,Private room in bed and breakfast,5.0,4.0,f,2015-09-12,2,90.0
6354043,PORTO,Paranhos,41.16922,-8.60793,Private room,29,1,2,2019-07-28,0.1,2,364,1.0,Private room in apartment,1.0,2.0,f,2019-06-08,1,80.0
6354067,PORTO,Paranhos,41.16947,-8.60955,Private room,32,1,1,2015-08-07,0.01,2,365,1.0,Private room in apartment,1.0,2.0,f,2015-08-07,1,60.0
6369700,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14169,-8.61721,Entire home/apt,40,2,25,2020-10-12,0.36,74,361,1.0,Entire loft,2.0,498.0,t,2015-06-24,4,85.0
6370960,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16228,-8.62059,Private room,28,3,6,2016-09-16,0.09,4,365,1.0,Private room in house,1.0,4.0,t,2015-09-23,2,100.0
6371859,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16244,-8.61758,Private room,28,3,30,2017-12-11,0.43,4,365,1.0,Private room in house,1.0,4.0,t,2015-05-26,2,99.0
6376990,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13823,-8.60969,Private room,55,2,413,2020-11-22,5.96,3,343,1.0,Private room in guest suite,1.0,3.0,t,2015-06-09,2,99.0
6377183,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13813,-8.6098,Private room,50,1,418,2021-01-01,6.0,3,0,1.0,Private room in guest suite,1.0,3.0,t,2015-05-29,2,98.0
6389332,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14134,-8.61529,Entire home/apt,45,2,199,2020-10-18,3.77,1,326,1.0,Entire apartment,4.0,1.0,t,2016-10-17,5,98.0
6408219,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14134,-8.6118,Entire home/apt,81,2,440,2020-10-30,6.3,2,258,1.0,Entire apartment,4.0,2.0,t,2015-05-23,6,97.0
6410185,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14134,-8.61732,Entire home/apt,80,2,10,2019-12-30,0.32,9,129,1.0,Entire apartment,3.0,7.0,t,2018-07-10,5,94.0
6424644,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14312,-8.6149,Entire home/apt,124,2,215,2019-10-27,3.11,1,364,1.0,Entire apartment,2.0,1.0,t,2015-06-09,4,96.0
6429358,VILA NOVA DE GAIA,Arcozelo,41.04991,-8.65493,Entire home/apt,39,3,83,2021-01-04,1.2,1,342,1.0,Entire house,3.0,1.0,t,2015-06-13,6,93.0
6430764,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14475,-8.61245,Entire home/apt,18,2,107,2021-01-04,3.19,3,357,1.0,Entire apartment,2.0,4.0,t,2018-05-16,5,94.0
6431078,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14391,-8.61241,Entire home/apt,18,1,315,2021-01-16,4.52,3,333,1.5,Entire apartment,3.0,4.0,t,2015-05-26,5,91.0
6442433,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14566,-8.61476,Entire home/apt,86,2,297,2020-10-04,4.29,23,238,1.0,Entire apartment,1.0,23.0,t,2015-06-09,2,99.0
6444940,PORTO,Paranhos,41.18403,-8.60092,Entire home/apt,45,5,27,2019-04-13,0.39,1,363,1.0,Entire apartment,2.0,1.0,f,2015-06-08,4,96.0
6451156,PORTO,Bonfim,41.1489,-8.60141,Entire home/apt,37,2,372,2020-11-14,5.35,3,364,1.0,Entire apartment,3.0,3.0,t,2015-05-31,4,97.0
6456563,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14491,-8.60444,Entire home/apt,54,2,151,2020-10-11,2.18,19,365,1.0,Entire apartment,2.0,19.0,t,2015-06-04,4,94.0
6462610,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1564,-8.62293,Shared room,16,1,36,2019-09-27,0.53,12,365,2.0,Shared room in house,2.0,12.0,f,2015-07-17,8,90.0
6465708,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13539,-8.60862,Entire home/apt,90,2,284,2021-01-02,4.15,1,341,2.5,Entire apartment,3.0,1.0,t,2015-07-06,6,97.0
6471470,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15927,-8.60949,Entire home/apt,62,30,31,2020-01-16,0.44,3,364,1.0,Entire apartment,1.0,4.0,f,2015-05-26,2,90.0
6473474,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14654,-8.60348,Entire home/apt,50,2,309,2020-03-14,4.43,5,0,1.0,Entire apartment,1.0,5.0,f,2015-05-23,2,94.0
6476113,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15284,-8.60465,Private room,19,2,307,2020-10-11,4.42,2,364,1.0,Private room in apartment,1.0,2.0,t,2015-06-04,2,97.0
6480040,PORTO,Bonfim,41.14965,-8.60129,Entire home/apt,33,2,394,2020-11-01,5.69,3,364,1.0,Entire apartment,3.0,3.0,t,2015-06-10,4,96.0
6484132,MAIA,Castêlo da Maia,41.26191,-8.62304,Private room,28,3,1,2018-10-02,0.03,7,364,1.0,Private room in apartment,1.0,8.0,f,2018-10-02,1,100.0
6485842,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14153,-8.64699,Entire home/apt,60,2,74,2020-08-21,1.1,1,362,1.0,Entire apartment,1.0,2.0,f,2015-08-01,4,98.0
6499543,VILA NOVA DE GAIA,Canidelo,41.11034,-8.65664,Shared room,15,2,29,2019-09-19,0.42,4,365,2.0,Shared room in bed and breakfast,12.0,4.0,f,2015-06-26,12,85.0
6500420,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14339,-8.64882,Entire home/apt,90,1,37,2020-09-07,0.54,1,335,4.0,Boat,0.0,2.0,f,2015-06-25,8,96.0
6501211,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14939,-8.61439,Entire home/apt,56,1,205,2020-04-04,2.96,1,254,2.0,Entire apartment,4.0,1.0,t,2015-06-08,8,90.0
6508418,PORTO,Lordelo do Ouro e Massarelos,41.1448,-8.62409,Private room,58,2,19,2017-02-13,0.28,1,1,1.0,Private room in bed and breakfast,1.0,0.0,f,2015-07-02,2,91.0
6518665,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14741,-8.60277,Entire home/apt,28,1,389,2021-01-12,5.7,12,359,1.0,Entire apartment,2.0,12.0,t,2015-07-10,4,96.0
6520724,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14741,-8.60277,Entire home/apt,27,1,387,2020-12-29,5.59,12,360,1.0,Entire apartment,1.0,12.0,t,2015-06-08,2,95.0
